baseUrl,alunoId,disciplinaId,matricula,tipo,semestre,top
https://edumetrics.testespace.com.br,12,6,202600059,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600060,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600061,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600062,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600063,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600064,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600065,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600066,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600067,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600068,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600069,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600070,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600071,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600072,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600073,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600074,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600075,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600076,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600077,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600078,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600079,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600080,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600081,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600082,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600083,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600084,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600085,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600086,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600087,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600088,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600089,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600090,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600091,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600092,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600093,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600094,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600095,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600096,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600097,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600098,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600099,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600100,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600101,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600102,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600103,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600104,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600105,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600106,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600107,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600108,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600109,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600110,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600111,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600112,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600113,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600114,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600115,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600116,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600117,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600118,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600119,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600120,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600121,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600122,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600123,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600124,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600125,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600126,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600127,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600128,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600129,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600130,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600131,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600132,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600133,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600134,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600135,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600136,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600137,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600138,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600139,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600140,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600141,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600142,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600143,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600144,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600145,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600146,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600147,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600148,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600149,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600150,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600151,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600152,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600153,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600154,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600155,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600156,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600157,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600158,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600159,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600160,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600161,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600162,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600163,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600164,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600165,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600166,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600167,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600168,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600169,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600170,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600171,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600172,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600173,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600174,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600175,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600176,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600177,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600178,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600179,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600180,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600181,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600182,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600183,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600184,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600185,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600186,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600187,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600188,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600189,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600190,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600191,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600192,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600193,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600194,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600195,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600196,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600197,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600198,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600199,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600200,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600201,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600202,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600203,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600204,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600205,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600206,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600207,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600208,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600209,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600210,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600211,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600212,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600213,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600214,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600215,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600216,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600217,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600218,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600219,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600220,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600221,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600222,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600223,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600224,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600225,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600226,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600227,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600228,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600229,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600230,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600231,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600232,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600233,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600234,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600235,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600236,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600237,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600238,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600239,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600240,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600241,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600242,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600243,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600244,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600245,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600246,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600247,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600248,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600249,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600250,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600251,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600252,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600253,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600254,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600255,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600256,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600257,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600258,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600259,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600260,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600261,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600262,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600263,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600264,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600265,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600266,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600267,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600268,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600269,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600270,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600271,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600272,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600273,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600274,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600275,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600276,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600277,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600278,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600279,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600280,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600281,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600282,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600283,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600284,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600285,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600286,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600287,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600288,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600289,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600290,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600291,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600292,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600293,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600294,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600295,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600296,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600297,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600298,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600299,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600300,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600301,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600302,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600303,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600304,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600305,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600306,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600307,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600308,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600309,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600310,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600311,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600312,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600313,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600314,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600315,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600316,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600317,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600318,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600319,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600320,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600321,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600322,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600323,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600324,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600325,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600326,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600327,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600328,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600329,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600330,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600331,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600332,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600333,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600334,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600335,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600336,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600337,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600338,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600339,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600340,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600341,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600342,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600343,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600344,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600345,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600346,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600347,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600348,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600349,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600350,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600351,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600352,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600353,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600354,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,8,2,202600355,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,9,3,202600356,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,10,4,202600357,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,11,5,202600358,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,12,6,202600359,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,1,1,202600360,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,2,2,202600361,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,3,3,202600362,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,4,4,202600363,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,5,5,202600364,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,6,6,202600365,BOLETIM,2026/1,5
https://edumetrics.testespace.com.br,7,1,202600366,BOLETIM,2026/1,5
