baseUrl,alunoId,disciplinaId,matricula,tipo,semestre,top
https://edumetrics.testespace.com.br,4,4,88000027,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,5,5,88000028,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,6,6,88000029,RANKING,2026/1,10
https://edumetrics.testespace.com.br,7,1,88000030,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,8,2,88000031,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,9,3,88000032,RANKING,2026/2,3
https://edumetrics.testespace.com.br,10,4,88000033,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,11,5,88000034,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,12,6,88000035,RANKING,2026/1,6
https://edumetrics.testespace.com.br,1,1,88000036,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,2,2,88000037,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,3,3,88000038,RANKING,2026/2,9
https://edumetrics.testespace.com.br,4,4,88000039,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,5,5,88000040,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,6,6,88000041,RANKING,2026/1,2
https://edumetrics.testespace.com.br,7,1,88000042,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,8,2,88000043,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,9,3,88000044,RANKING,2026/2,5
https://edumetrics.testespace.com.br,10,4,88000045,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,11,5,88000046,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,12,6,88000047,RANKING,2026/1,8
https://edumetrics.testespace.com.br,1,1,88000048,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,2,2,88000049,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,3,3,88000050,RANKING,2026/2,1
https://edumetrics.testespace.com.br,4,4,88000051,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,5,5,88000052,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,6,6,88000053,RANKING,2026/1,4
https://edumetrics.testespace.com.br,7,1,88000054,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,8,2,88000055,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,9,3,88000056,RANKING,2026/2,7
https://edumetrics.testespace.com.br,10,4,88000057,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,11,5,88000058,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,12,6,88000059,RANKING,2026/1,10
https://edumetrics.testespace.com.br,1,1,88000060,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,2,2,88000061,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,3,3,88000062,RANKING,2026/2,3
https://edumetrics.testespace.com.br,4,4,88000063,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,5,5,88000064,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,6,6,88000065,RANKING,2026/1,6
https://edumetrics.testespace.com.br,7,1,88000066,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,8,2,88000067,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,9,3,88000068,RANKING,2026/2,9
https://edumetrics.testespace.com.br,10,4,88000069,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,11,5,88000070,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,12,6,88000071,RANKING,2026/1,2
https://edumetrics.testespace.com.br,1,1,88000072,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,2,2,88000073,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,3,3,88000074,RANKING,2026/2,5
https://edumetrics.testespace.com.br,4,4,88000075,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,5,5,88000076,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,6,6,88000077,RANKING,2026/1,8
https://edumetrics.testespace.com.br,7,1,88000078,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,8,2,88000079,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,9,3,88000080,RANKING,2026/2,1
https://edumetrics.testespace.com.br,10,4,88000081,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,11,5,88000082,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,12,6,88000083,RANKING,2026/1,4
https://edumetrics.testespace.com.br,1,1,88000084,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,2,2,88000085,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,3,3,88000086,RANKING,2026/2,7
https://edumetrics.testespace.com.br,4,4,88000087,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,5,5,88000088,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,6,6,88000089,RANKING,2026/1,10
https://edumetrics.testespace.com.br,7,1,88000090,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,8,2,88000091,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,9,3,88000092,RANKING,2026/2,3
https://edumetrics.testespace.com.br,10,4,88000093,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,11,5,88000094,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,12,6,88000095,RANKING,2026/1,6
https://edumetrics.testespace.com.br,1,1,88000096,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,2,2,88000097,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,3,3,88000098,RANKING,2026/2,9
https://edumetrics.testespace.com.br,4,4,88000099,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,5,5,88000100,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,6,6,88000101,RANKING,2026/1,2
https://edumetrics.testespace.com.br,7,1,88000102,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,8,2,88000103,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,9,3,88000104,RANKING,2026/2,5
https://edumetrics.testespace.com.br,10,4,88000105,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,11,5,88000106,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,12,6,88000107,RANKING,2026/1,8
https://edumetrics.testespace.com.br,1,1,88000108,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,2,2,88000109,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,3,3,88000110,RANKING,2026/2,1
https://edumetrics.testespace.com.br,4,4,88000111,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,5,5,88000112,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,6,6,88000113,RANKING,2026/1,4
https://edumetrics.testespace.com.br,7,1,88000114,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,8,2,88000115,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,9,3,88000116,RANKING,2026/2,7
https://edumetrics.testespace.com.br,10,4,88000117,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,11,5,88000118,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,12,6,88000119,RANKING,2026/1,10
https://edumetrics.testespace.com.br,1,1,88000120,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,2,2,88000121,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,3,3,88000122,RANKING,2026/2,3
https://edumetrics.testespace.com.br,4,4,88000123,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,5,5,88000124,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,6,6,88000125,RANKING,2026/1,6
https://edumetrics.testespace.com.br,7,1,88000126,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,8,2,88000127,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,9,3,88000128,RANKING,2026/2,9
https://edumetrics.testespace.com.br,10,4,88000129,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,11,5,88000130,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,12,6,88000131,RANKING,2026/1,2
https://edumetrics.testespace.com.br,1,1,88000132,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,2,2,88000133,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,3,3,88000134,RANKING,2026/2,5
https://edumetrics.testespace.com.br,4,4,88000135,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,5,5,88000136,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,6,6,88000137,RANKING,2026/1,8
https://edumetrics.testespace.com.br,7,1,88000138,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,8,2,88000139,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,9,3,88000140,RANKING,2026/2,1
https://edumetrics.testespace.com.br,10,4,88000141,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,11,5,88000142,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,12,6,88000143,RANKING,2026/1,4
https://edumetrics.testespace.com.br,1,1,88000144,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,2,2,88000145,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,3,3,88000146,RANKING,2026/2,7
https://edumetrics.testespace.com.br,4,4,88000147,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,5,5,88000148,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,6,6,88000149,RANKING,2026/1,10
https://edumetrics.testespace.com.br,7,1,88000150,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,8,2,88000151,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,9,3,88000152,RANKING,2026/2,3
https://edumetrics.testespace.com.br,10,4,88000153,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,11,5,88000154,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,12,6,88000155,RANKING,2026/1,6
https://edumetrics.testespace.com.br,1,1,88000156,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,2,2,88000157,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,3,3,88000158,RANKING,2026/2,9
https://edumetrics.testespace.com.br,4,4,88000159,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,5,5,88000160,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,6,6,88000161,RANKING,2026/1,2
https://edumetrics.testespace.com.br,7,1,88000162,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,8,2,88000163,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,9,3,88000164,RANKING,2026/2,5
https://edumetrics.testespace.com.br,10,4,88000165,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,11,5,88000166,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,12,6,88000167,RANKING,2026/1,8
https://edumetrics.testespace.com.br,1,1,88000168,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,2,2,88000169,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,3,3,88000170,RANKING,2026/2,1
https://edumetrics.testespace.com.br,4,4,88000171,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,5,5,88000172,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,6,6,88000173,RANKING,2026/1,4
https://edumetrics.testespace.com.br,7,1,88000174,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,8,2,88000175,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,9,3,88000176,RANKING,2026/2,7
https://edumetrics.testespace.com.br,10,4,88000177,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,11,5,88000178,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,12,6,88000179,RANKING,2026/1,10
https://edumetrics.testespace.com.br,1,1,88000180,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,2,2,88000181,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,3,3,88000182,RANKING,2026/2,3
https://edumetrics.testespace.com.br,4,4,88000183,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,5,5,88000184,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,6,6,88000185,RANKING,2026/1,6
https://edumetrics.testespace.com.br,7,1,88000186,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,8,2,88000187,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,9,3,88000188,RANKING,2026/2,9
https://edumetrics.testespace.com.br,10,4,88000189,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,11,5,88000190,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,12,6,88000191,RANKING,2026/1,2
https://edumetrics.testespace.com.br,1,1,88000192,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,2,2,88000193,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,3,3,88000194,RANKING,2026/2,5
https://edumetrics.testespace.com.br,4,4,88000195,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,5,5,88000196,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,6,6,88000197,RANKING,2026/1,8
https://edumetrics.testespace.com.br,7,1,88000198,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,8,2,88000199,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,9,3,88000200,RANKING,2026/2,1
https://edumetrics.testespace.com.br,10,4,88000201,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,11,5,88000202,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,12,6,88000203,RANKING,2026/1,4
https://edumetrics.testespace.com.br,1,1,88000204,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,2,2,88000205,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,3,3,88000206,RANKING,2026/2,7
https://edumetrics.testespace.com.br,4,4,88000207,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,5,5,88000208,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,6,6,88000209,RANKING,2026/1,10
https://edumetrics.testespace.com.br,7,1,88000210,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,8,2,88000211,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,9,3,88000212,RANKING,2026/2,3
https://edumetrics.testespace.com.br,10,4,88000213,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,11,5,88000214,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,12,6,88000215,RANKING,2026/1,6
https://edumetrics.testespace.com.br,1,1,88000216,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,2,2,88000217,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,3,3,88000218,RANKING,2026/2,9
https://edumetrics.testespace.com.br,4,4,88000219,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,5,5,88000220,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,6,6,88000221,RANKING,2026/1,2
https://edumetrics.testespace.com.br,7,1,88000222,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,8,2,88000223,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,9,3,88000224,RANKING,2026/2,5
https://edumetrics.testespace.com.br,10,4,88000225,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,11,5,88000226,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,12,6,88000227,RANKING,2026/1,8
https://edumetrics.testespace.com.br,1,1,88000228,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,2,2,88000229,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,3,3,88000230,RANKING,2026/2,1
https://edumetrics.testespace.com.br,4,4,88000231,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,5,5,88000232,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,6,6,88000233,RANKING,2026/1,4
https://edumetrics.testespace.com.br,7,1,88000234,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,8,2,88000235,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,9,3,88000236,RANKING,2026/2,7
https://edumetrics.testespace.com.br,10,4,88000237,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,11,5,88000238,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,12,6,88000239,RANKING,2026/1,10
https://edumetrics.testespace.com.br,1,1,88000240,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,2,2,88000241,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,3,3,88000242,RANKING,2026/2,3
https://edumetrics.testespace.com.br,4,4,88000243,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,5,5,88000244,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,6,6,88000245,RANKING,2026/1,6
https://edumetrics.testespace.com.br,7,1,88000246,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,8,2,88000247,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,9,3,88000248,RANKING,2026/2,9
https://edumetrics.testespace.com.br,10,4,88000249,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,11,5,88000250,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,12,6,88000251,RANKING,2026/1,2
https://edumetrics.testespace.com.br,1,1,88000252,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,2,2,88000253,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,3,3,88000254,RANKING,2026/2,5
https://edumetrics.testespace.com.br,4,4,88000255,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,5,5,88000256,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,6,6,88000257,RANKING,2026/1,8
https://edumetrics.testespace.com.br,7,1,88000258,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,8,2,88000259,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,9,3,88000260,RANKING,2026/2,1
https://edumetrics.testespace.com.br,10,4,88000261,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,11,5,88000262,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,12,6,88000263,RANKING,2026/1,4
https://edumetrics.testespace.com.br,1,1,88000264,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,2,2,88000265,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,3,3,88000266,RANKING,2026/2,7
https://edumetrics.testespace.com.br,4,4,88000267,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,5,5,88000268,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,6,6,88000269,RANKING,2026/1,10
https://edumetrics.testespace.com.br,7,1,88000270,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,8,2,88000271,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,9,3,88000272,RANKING,2026/2,3
https://edumetrics.testespace.com.br,10,4,88000273,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,11,5,88000274,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,12,6,88000275,RANKING,2026/1,6
https://edumetrics.testespace.com.br,1,1,88000276,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,2,2,88000277,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,3,3,88000278,RANKING,2026/2,9
https://edumetrics.testespace.com.br,4,4,88000279,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,5,5,88000280,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,6,6,88000281,RANKING,2026/1,2
https://edumetrics.testespace.com.br,7,1,88000282,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,8,2,88000283,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,9,3,88000284,RANKING,2026/2,5
https://edumetrics.testespace.com.br,10,4,88000285,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,11,5,88000286,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,12,6,88000287,RANKING,2026/1,8
https://edumetrics.testespace.com.br,1,1,88000288,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,2,2,88000289,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,3,3,88000290,RANKING,2026/2,1
https://edumetrics.testespace.com.br,4,4,88000291,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,5,5,88000292,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,6,6,88000293,RANKING,2026/1,4
https://edumetrics.testespace.com.br,7,1,88000294,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,8,2,88000295,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,9,3,88000296,RANKING,2026/2,7
https://edumetrics.testespace.com.br,10,4,88000297,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,11,5,88000298,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,12,6,88000299,RANKING,2026/1,10
https://edumetrics.testespace.com.br,1,1,88000300,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,2,2,88000301,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,3,3,88000302,RANKING,2026/2,3
https://edumetrics.testespace.com.br,4,4,88000303,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,5,5,88000304,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,6,6,88000305,RANKING,2026/1,6
https://edumetrics.testespace.com.br,7,1,88000306,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,8,2,88000307,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,9,3,88000308,RANKING,2026/2,9
https://edumetrics.testespace.com.br,10,4,88000309,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,11,5,88000310,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,12,6,88000311,RANKING,2026/1,2
https://edumetrics.testespace.com.br,1,1,88000312,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,2,2,88000313,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,3,3,88000314,RANKING,2026/2,5
https://edumetrics.testespace.com.br,4,4,88000315,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,5,5,88000316,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,6,6,88000317,RANKING,2026/1,8
https://edumetrics.testespace.com.br,7,1,88000318,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,8,2,88000319,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,9,3,88000320,RANKING,2026/2,1
https://edumetrics.testespace.com.br,10,4,88000321,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,11,5,88000322,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,12,6,88000323,RANKING,2026/1,4
https://edumetrics.testespace.com.br,1,1,88000324,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,2,2,88000325,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,3,3,88000326,RANKING,2026/2,7
https://edumetrics.testespace.com.br,4,4,88000327,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,5,5,88000328,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,6,6,88000329,RANKING,2026/1,10
https://edumetrics.testespace.com.br,7,1,88000330,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,8,2,88000331,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,9,3,88000332,RANKING,2026/2,3
https://edumetrics.testespace.com.br,10,4,88000333,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,11,5,88000334,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,12,6,88000335,RANKING,2026/1,6
https://edumetrics.testespace.com.br,1,1,88000336,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,2,2,88000337,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,3,3,88000338,RANKING,2026/2,9
https://edumetrics.testespace.com.br,4,4,88000339,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,5,5,88000340,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,6,6,88000341,RANKING,2026/1,2
https://edumetrics.testespace.com.br,7,1,88000342,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,8,2,88000343,HISTORICO,2026/1,4
https://edumetrics.testespace.com.br,9,3,88000344,RANKING,2026/2,5
https://edumetrics.testespace.com.br,10,4,88000345,BOLETIM,2026/1,6
https://edumetrics.testespace.com.br,11,5,88000346,HISTORICO,2026/2,7
https://edumetrics.testespace.com.br,12,6,88000347,RANKING,2026/1,8
https://edumetrics.testespace.com.br,1,1,88000348,BOLETIM,2026/2,9
https://edumetrics.testespace.com.br,2,2,88000349,HISTORICO,2026/1,10
https://edumetrics.testespace.com.br,3,3,88000350,RANKING,2026/2,1
https://edumetrics.testespace.com.br,4,4,88000351,BOLETIM,2026/1,2
https://edumetrics.testespace.com.br,5,5,88000352,HISTORICO,2026/2,3
https://edumetrics.testespace.com.br,6,6,88000353,RANKING,2026/1,4
https://edumetrics.testespace.com.br,7,1,88000354,BOLETIM,2026/2,5
https://edumetrics.testespace.com.br,8,2,88000355,HISTORICO,2026/1,6
https://edumetrics.testespace.com.br,9,3,88000356,RANKING,2026/2,7
https://edumetrics.testespace.com.br,10,4,88000357,BOLETIM,2026/1,8
https://edumetrics.testespace.com.br,11,5,88000358,HISTORICO,2026/2,9
https://edumetrics.testespace.com.br,12,6,88000359,RANKING,2026/1,10
https://edumetrics.testespace.com.br,1,1,88000360,BOLETIM,2026/2,1
https://edumetrics.testespace.com.br,2,2,88000361,HISTORICO,2026/1,2
https://edumetrics.testespace.com.br,3,3,88000362,RANKING,2026/2,3
https://edumetrics.testespace.com.br,4,4,88000363,BOLETIM,2026/1,4
https://edumetrics.testespace.com.br,5,5,88000364,HISTORICO,2026/2,5
https://edumetrics.testespace.com.br,6,6,88000365,RANKING,2026/1,6
https://edumetrics.testespace.com.br,7,1,88000366,BOLETIM,2026/2,7
https://edumetrics.testespace.com.br,8,2,88000367,HISTORICO,2026/1,8
https://edumetrics.testespace.com.br,9,3,88000368,RANKING,2026/2,9
https://edumetrics.testespace.com.br,10,4,88000369,BOLETIM,2026/1,10
https://edumetrics.testespace.com.br,11,5,88000370,HISTORICO,2026/2,1
https://edumetrics.testespace.com.br,12,6,88000371,RANKING,2026/1,2
https://edumetrics.testespace.com.br,1,1,88000372,BOLETIM,2026/2,3
https://edumetrics.testespace.com.br,2,2,88000373,HISTORICO,2026/1,4
